1712,2015/11/29:05:47:04,finished,    56 Third Street,1712
1713,2015/09/28:06:24:16,finished,"    Lady Lake, FL 32159",1713
1714,2015/10/23:04:26:48,finished,    31 Primrose Avenue,1714
1715,2015/12/17:02:57:17,finished,"    Charleston, SC 29406",1715
1716,2015/06/04:08:06:29,finished,    32 Catherine Drive,1716
1717,2016/02/09:02:01:28,finished,"    West Roxbury, MA 02132",1717
1718,2015/04/28:02:10:10,finished,    87 South Sycamore Dr.,1718
1719,2016/04/28:11:16:48,finished,"    San Antonio, TX 78213",1719
1720,2015/08/21:09:15:36,finished,    582 Victoria Court,1720
1721,2015/08/18:06:15:58,finished,"    Maspeth, NY 11378",1721
1722,2015/12/16:01:59:36,finished,    837 Poplar Lane,1722
1723,2016/02/22:10:19:61,finished,"    Loxahatchee, FL 33470",1723
1724,2016/04/08:07:51:41,finished,    4 Greystone St.,1724
1725,2016/03/08:04:47:50,finished,"    Grosse Pointe, MI 48236",1725
1726,2015/07/23:06:20:53,finished,    9861 Lyme St.,1726
1727,2015/04/28:02:06:12,finished,"    Williamsport, PA 17701",1727
1728,2015/11/25:05:16:45,finished,    9741 Bridle Street,1728
1729,2015/05/27:05:58:38,finished,"    Saint Albans, NY 11412",1729
1730,2016/04/17:10:37:58,finished,    949 Airport Lane,1730
1731,2015/02/15:10:06:21,finished,"    Grayslake, IL 60030",1731
1732,2016/01/14:09:31:55,finished,    818 Myers St.,1732
1733,2015/07/06:08:39:35,finished,"    Herndon, VA 20170",1733
1734,2016/04/06:10:34:19,finished,    177 Church Dr.,1734
1735,2015/03/06:04:49:21,finished,"    Jacksonville Beach, FL 32250",1735
1736,2016/04/07:08:23:08,finished,    7337 University Avenue,1736
1737,2015/11/02:01:56:07,finished,    Suite 421,1737
1738,2015/03/25:04:40:15,finished,"    Mocksville, NC 27028",1738
1739,2015/12/11:12:01:37,finished,    7641 East School Street,1739
1740,2016/01/04:11:07:40,finished,"    Victoria, TX 77904",1740
1741,2016/04/11:03:47:45,finished,    35 Glen Ridge St.,1741
1742,2015/07/11:08:13:02,finished,"    Moses Lake, WA 98837",1742
1743,2015/04/04:11:16:18,finished,    487 Vale Lane,1743
1744,2015/10/15:11:02:24,finished,"    Loganville, GA 30052",1744
1745,2016/04/17:07:01:36,finished,    9116 E. White Street,1745
1746,2015/08/03:12:46:23,finished,"    Sun City, AZ 85351",1746
1747,2016/04/16:03:31:48,finished,    516 Essex Ave.,1747
1748,2015/11/01:06:02:48,finished,"    Youngstown, OH 44512",1748
1749,2015/09/10:11:15:42,finished,    109 Olive Street,1749
1750,2016/01/25:07:28:28,finished,"    Anchorage, AK 99504",1750
1751,2016/01/07:04:54:26,finished,    63 Lyme Ave.,1751
1752,2016/01/30:12:54:18,finished,"    Norwood, MA 02062",1752
1753,2016/04/02:01:36:53,finished,    38 Monroe St.,1753
1754,2015/02/02:09:13:36,finished,"    Lansing, MI 48910",1754
1755,2016/02/13:03:39:22,finished,    792 Plumb Branch St.,1755
1756,2016/01/21:06:10:31,finished,"    San Pablo, CA 94806",1756
1757,2016/01/19:04:20:47,finished,    46 Anderson Dr.,1757
1758,2016/01/31:10:59:05,finished,"    Seattle, WA 98144",1758
1759,2015/11/04:06:28:13,finished,    55 George Ave.,1759
1760,2015/07/26:09:03:30,finished,"    Cranberry Twp, PA 16066",1760
1761,2015/04/26:02:09:35,finished,    2 Liberty Rd.,1761
1762,2016/05/02:04:57:38,finished,"    Fond Du Lac, WI 54935",1762
1763,2015/08/07:11:41:27,finished,    8147 W. Country Street,1763
1764,2015/12/02:07:45:10,finished,"    Royal Oak, MI 48067",1764
1765,2015/02/19:05:41:33,finished,    468 Mulberry Dr.,1765
1766,2015/11/01:04:35:48,finished,"    Middle Village, NY 11379",1766
1767,2015/12/27:01:30:24,finished,    44 Carson Street,1767
1768,2015/08/15:05:55:29,finished,"    Woodhaven, NY 11421",1768
1769,2016/03/09:04:50:25,finished,    62 Rockville Street,1769
1770,2016/04/04:09:32:30,finished,"    Rockville Centre, NY 11570",1770
1771,2015/08/01:05:59:36,finished,    9 E. Holly Dr.,1771
1772,2015/08/13:10:27:33,finished,"    Owatonna, MN 55060",1772
1773,2015/07/09:06:56:59,finished,    42 Illinois Dr.,1773
1774,2016/01/17:05:59:34,finished,"    North Andover, MA 01845",1774
1775,2015/08/12:08:00:07,finished,    57 John Ave.,1775
1776,2015/02/14:06:53:04,finished,"    Oceanside, NY 11572",1776
1777,2015/02/25:03:05:05,finished,    9924 North Canterbury St.,1777
1778,2016/01/13:03:18:03,finished,"    Stow, OH 44224",1778
1779,2016/02/02:10:48:25,finished,    75 E. Clark Street,1779
1780,2015/12/04:07:07:09,finished,"    Cherry Hill, NJ 08003",1780
1781,2015/08/18:05:48:54,finished,    443 Franklin St.,1781
1782,2016/03/30:07:57:18,finished,"    Princeton, NJ 08540",1782
1783,2015/11/14:09:29:53,finished,    7010 Ridgewood St.,1783
1784,2015/08/23:11:32:56,finished,"    East Hartford, CT 06118",1784
1785,2015/08/09:08:33:17,finished,    983 Trout Ave.,1785
1786,2016/04/28:03:29:06,finished,"    Omaha, NE 68107",1786
1787,2016/04/27:02:06:27,finished,    62 Glendale St.,1787
1788,2016/04/15:11:29:20,finished,"    Johnson City, TN 37601",1788
1789,2015/02/28:07:49:34,finished,    412 North Sunbeam Street,1789
1790,2016/04/05:09:24:42,finished,"    Clifton Park, NY 12065",1790
1791,2015/09/09:11:55:49,finished,    138 Crescent Ave.,1791
1792,2016/03/01:10:23:51,finished,"    Aiken, SC 29803",1792
1793,2015/07/02:01:25:34,finished,    865 Spruce Ave.,1793
1794,2015/09/21:06:48:02,finished,"    Saratoga Springs, NY 12866",1794
1795,2015/10/20:01:09:47,finished,    8132 Bowman Ave.,1795
1796,2016/03/23:03:51:60,finished,"    North Canton, OH 44720",1796
1797,2015/10/22:08:29:59,finished,    674 Ketch Harbour Drive,1797
1798,2015/03/15:08:52:35,finished,"    Trussville, AL 35173",1798
1799,2015/10/29:07:39:55,finished,    6 Ridgeview St.,1799
1800,2016/05/28:07:29:52,finished,"    Bristow, VA 20136",1800
1801,2015/04/19:06:07:06,finished,    8388 Overlook Court,1801
1802,2015/08/07:09:42:15,finished,"    Manchester, NH 03102",1802
1803,2016/02/08:01:43:51,finished,    567 Courtland St.,1803
1804,2016/04/13:12:41:30,finished,"    Crofton, MD 21114",1804
1805,2016/05/30:10:15:27,finished,    59 Taylor Rd.,1805
1806,2015/06/24:11:21:48,finished,"    Greenfield, IN 46140",1806
1807,2015/10/28:02:58:39,finished,    253 Church Drive,1807
1808,2015/08/21:01:41:54,finished,"    Clinton Township, MI 48035",1808
1809,2015/05/21:08:28:40,finished,    187 Creek Road,1809
1810,2015/09/19:11:33:26,finished,"    Bettendorf, IA 52722",1810
1811,2016/01/20:03:00:12,finished,    8418 Ketch Harbour Court,1811
1812,2016/05/12:07:42:37,finished,"    Harleysville, PA 19438",1812
1813,2015/12/29:02:34:10,finished,    8955 Argyle Drive,1813
1814,2015/08/27:02:32:47,finished,"    Streamwood, IL 60107",1814
1815,2016/02/11:07:26:31,finished,    7347 Lantern Ave.,1815
1816,2015/12/13:10:15:04,finished,"    Norwich, CT 06360",1816
1817,2016/02/25:04:55:27,finished,    798 West Thomas Rd.,1817
1818,2016/04/15:09:46:42,finished,"    Baldwinsville, NY 13027",1818
1819,2016/04/25:05:32:45,finished,    9386 W. San Juan Ave.,1819
1820,2015/12/26:10:26:34,finished,"    Glen Ellyn, IL 60137",1820
1821,2016/01/12:03:12:54,finished,    109 Middle River Ave.,1821
1822,2016/03/17:03:44:20,finished,"    Dothan, AL 36301",1822
1823,2015/10/14:10:58:45,finished,    127 High Ridge Ave.,1823
1824,2015/11/16:07:43:31,finished,"    West Lafayette, IN 47906",1824
1825,2015/12/08:12:24:52,finished,    66 Foster Drive,1825
1826,2015/08/18:08:30:46,finished,"    Fort Mill, SC 29708",1826
1827,2015/09/30:06:29:27,finished,    15 Pin Oak St.,1827
1828,2015/07/25:12:10:18,finished,"    Springfield, PA 19064",1828
1829,2016/02/06:01:12:17,finished,    54 Liberty Lane,1829
1830,2015/02/13:07:09:20,finished,"    Encino, CA 91316",1830
1831,2015/03/10:01:27:16,finished,    29 S. Pendergast Ave.,1831
1832,2015/09/17:12:52:34,finished,"    Nicholasville, KY 40356",1832
1833,2016/01/07:12:43:48,finished,    554 Walnut St.,1833
1834,2015/03/25:06:43:28,finished,"    Sun City, AZ 85351",1834
1835,2015/09/20:08:09:58,finished,    79 Mechanic Court,1835
1836,2015/06/23:05:54:03,finished,"    Hixson, TN 37343",1836
1837,2015/11/17:05:48:54,finished,    7113 South Military Dr.,1837
1838,2016/03/25:01:33:03,finished,"    Savage, MN 55378",1838
1839,2016/04/15:03:44:32,finished,    9049 Dunbar Street,1839
1840,2016/01/31:07:11:31,finished,"    Wantagh, NY 11793",1840
1841,2015/04/02:01:47:52,finished,    7883 Del Monte St.,1841
1842,2016/02/20:07:30:36,finished,"    Christiansburg, VA 24073",1842
1843,2015/11/19:02:22:10,finished,    15 1st Ave.,1843
1844,2016/05/29:09:43:06,finished,"    Parkersburg, WV 26101",1844
1845,2016/02/03:06:29:61,finished,    955 Santa Clara Road,1845
1846,2016/03/12:09:55:51,finished,"    Sidney, OH 45365",1846
1847,2015/11/21:10:25:41,finished,    477 Primrose Street,1847
1848,2015/10/08:10:54:60,finished,"    Missoula, MT 59801",1848
1849,2016/02/26:07:37:54,finished,    141 Bridle Lane,1849
1850,2015/10/29:02:56:31,finished,"    Upland, CA 91784",1850
1851,2016/05/02:10:12:18,finished,    7501 High Point Dr.,1851
1852,2016/04/21:01:55:04,finished,"    Oklahoma City, OK 73112",1852
1853,2016/03/10:02:29:11,finished,    79 Birch Hill St.,1853
1854,2016/03/26:09:32:08,finished,"    Melrose, MA 02176",1854
1855,2015/10/07:05:54:13,finished,    12 Leeton Ridge St.,1855
1856,2015/04/14:10:01:12,finished,"    Arlington Heights, IL 60004",1856
1857,2015/02/05:12:09:44,finished,    192 Smoky Hollow Ave.,1857
1858,2015/03/13:02:53:47,finished,"    Glastonbury, CT 06033",1858
1859,2016/05/01:02:18:06,finished,    9424 Peg Shop Street,1859
1860,2016/05/04:06:23:28,finished,"    Toms River, NJ 08753",1860
1861,2016/03/20:07:14:31,finished,    74 Boston Street,1861
1862,2015/11/29:05:47:04,finished,"    Grosse Pointe, MI 48236",1862
1863,2015/09/28:06:24:16,finished,    29 Rock Maple Court,1863
1864,2015/10/23:04:26:48,finished,"    Webster, NY 14580",1864
1865,2015/12/17:02:57:17,finished,    250 High Ridge St.,1865
1866,2015/06/04:08:06:29,finished,"    Spartanburg, SC 29301",1866
1867,2016/02/09:02:01:28,finished,    7987 Woodland Ave.,1867
1868,2015/04/28:02:10:10,finished,"    Gulfport, MS 39503",1868
1869,2016/04/28:11:16:48,finished,    6 Bohemia St.,1869
1870,2015/08/21:09:15:36,finished,"    Chester, PA 19013",1870
1871,2015/08/18:06:15:58,finished,    9583 Squaw Creek Ave.,1871
1872,2015/12/16:01:59:36,finished,"    Natchez, MS 39120",1872
1873,2016/02/22:10:19:61,finished,    9726 Spruce Rd.,1873
1874,2016/04/08:07:51:41,finished,"    Cockeysville, MD 21030",1874
1875,2016/03/08:04:47:50,finished,    634 S. Glen Creek St.,1875
1876,2015/07/23:06:20:53,finished,"    High Point, NC 27265",1876
1877,2015/04/28:02:06:12,finished,    7884 S. Wayne St.,1877
1878,2015/11/25:05:16:45,finished,"    Sun Prairie, WI 53590",1878
1879,2015/05/27:05:58:38,finished,    396 Lyme Ave.,1879
1880,2016/04/17:10:37:58,finished,"    Lombard, IL 60148",1880
1881,2015/02/15:10:06:21,finished,    28 E. Alton Road,1881
1882,2016/01/14:09:31:55,finished,"    Loganville, GA 30052",1882
1883,2015/07/06:08:39:35,finished,    17 Marvon Rd.,1883
1884,2016/04/06:10:34:19,finished,"    Essex, MD 21221",1884
1885,2015/03/06:04:49:21,finished,    28 Crescent Rd.,1885
1886,2016/04/07:08:23:08,finished,"    Hillsboro, OR 97124",1886
1887,2015/11/02:01:56:07,finished,    63 Pilgrim Dr.,1887
1888,2015/03/25:04:40:15,finished,"    Stratford, CT 06614",1888
1889,2015/12/11:12:01:37,finished,    627 Laurel Road,1889
1890,2016/01/04:11:07:40,finished,"    Corpus Christi, TX 78418",1890
1891,2016/04/11:03:47:45,finished,    47 Ridgeview Ave.,1891
1892,2015/07/11:08:13:02,finished,"    Palmetto, FL 34221",1892
1893,2015/04/04:11:16:18,finished,    11 Ridgeview Ave.,1893
1894,2015/10/15:11:02:24,finished,"    Kernersville, NC 27284",1894
1895,2016/03/09:04:50:25,finished,    824 6th Street,1895
1896,2016/04/04:09:32:30,finished,"    Deland, FL 32720",1896
1897,2015/08/01:05:59:36,finished,    191 W. College Drive,1897
1898,2015/08/13:10:27:33,finished,"    Brooklyn, NY 11201",1898
1899,2016/01/17:05:59:34,finished,    7893 Oakland Lane,1899
1900,2015/08/12:08:00:07,finished,"    Urbandale, IA 50322",1900
1901,2015/02/14:06:53:04,finished,    7757 Wayne Lane,1901
1902,2015/02/25:03:05:05,finished,"    Ringgold, GA 30736",1902
1903,2016/01/13:03:18:03,finished,    607 Heritage Street,1903
1904,2016/02/02:10:48:25,finished,"    Nottingham, MD 21236",1904
1905,2015/12/04:07:07:09,finished,    634 San Juan St.,1905
1906,2015/08/18:05:48:54,finished,"    Chippewa Falls, WI 54729",1906
1907,2016/03/30:07:57:18,finished,    7197 Marshall St.,1907
1908,2015/11/14:09:29:53,finished,"    Richardson, TX 75080",1908
1909,2015/08/23:11:32:56,finished,    425 Lake Forest Rd.,1909
1910,2015/08/09:08:33:17,finished,"    Flowery Branch, GA 30542",1910
1911,2016/04/28:03:29:06,finished,    7806 Arch Street,1911
1912,2016/04/27:02:06:27,finished,"    Dacula, GA 30019",1912
1913,2016/04/15:11:29:20,finished,    9175 Mayflower St.,1913
1914,2015/02/28:07:49:34,finished,"    North Canton, OH 44720",1914
1915,2016/04/05:09:24:42,finished,    30 West Brewery St.,1915
1916,2015/09/09:11:55:49,finished,"    Hudsonville, MI 49426",1916
1917,2016/03/01:10:23:51,finished,    134 Parker Ave.,1917
1918,2015/07/02:01:25:34,finished,"    Elizabeth City, NC 27909",1918
1919,2015/09/21:06:48:02,finished,    34 S. Oakland Ave.,1919
1920,2015/10/20:01:09:47,finished,"    Port Charlotte, FL 33952",1920
1921,2016/03/23:03:51:60,finished,    9176 Bradford Rd.,1921
1922,2015/10/22:08:29:59,finished,"    Warwick, RI 02886",1922
1923,2015/03/15:08:52:35,finished,    847 Hickory Lane,1923
1924,2015/10/29:07:39:55,finished,"    Alabaster, AL 35007",1924
1925,2015/04/19:06:07:06,finished,    562 Buckingham St.,1925
1926,2015/08/07:09:42:15,finished,"    Powhatan, VA 23139",1926
1927,2016/02/08:01:43:51,finished,    9774 Middle River Drive,1927
1928,2016/04/13:12:41:30,finished,"    Mays Landing, NJ 08330",1928
1929,2016/05/30:10:15:27,finished,    7009 Virginia Drive,1929
1930,2015/06/24:11:21:48,finished,"    Roanoke, VA 24012",1930
1931,2015/10/28:02:58:39,finished,    7891 Cottage Road,1931
1932,2015/09/19:11:33:26,finished,"    Fort Wayne, IN 46804",1932
1933,2016/01/20:03:00:12,finished,    98 Border Rd.,1933
1934,2016/05/12:07:42:37,finished,"    Emporia, KS 66801",1934
1935,2015/12/29:02:34:10,finished,    412 West Washington Ave.,1935
1936,2015/08/27:02:32:47,finished,"    Lynnwood, WA 98037",1936
1937,2016/02/11:07:26:31,finished,    850 Academy St.,1937
1938,2015/12/13:10:15:04,finished,"    Middle Village, NY 11379",1938
1939,2016/02/25:04:55:27,finished,    30 Lincoln Circle,1939
1940,2016/04/15:09:46:42,finished,"    Ashburn, VA 20147",1940
1941,2016/04/25:05:32:45,finished,    52 Strawberry Street,1941
1942,2015/12/26:10:26:34,finished,"    Traverse City, MI 49684",1942
1943,2016/01/12:03:12:54,finished,    8016 Lakewood Lane,1943
1944,2016/03/17:03:44:20,finished,"    Mcdonough, GA 30252",1944
1945,2015/10/14:10:58:45,finished,    2 Tanglewood Road,1945
1946,2015/11/16:07:43:31,finished,"    Twin Falls, ID 83301",1946
1947,2015/12/08:12:24:52,finished,    9630 Golden Star Ave.,1947
1948,2015/08/18:08:30:46,finished,"    Key West, FL 33040",1948
1949,2015/09/30:06:29:27,finished,    64 Marshall Ave.,1949
1950,2015/07/25:12:10:18,finished,"    Greer, SC 29650",1950
1951,2016/02/06:01:12:17,finished,    871 S. Greenrose St.,1951
1952,2015/02/13:07:09:20,finished,"    Forest Hills, NY 11375",1952
1953,2015/03/10:01:27:16,finished,    50 Arrowhead St.,1953
1954,2015/09/17:12:52:34,finished,"    Norristown, PA 19401",1954
1955,2016/01/07:12:43:48,finished,    36 Lincoln Lane,1955
1956,2015/03/25:06:43:28,finished,"    Chicago Heights, IL 60411",1956
1957,2015/09/20:08:09:58,finished,    9399 Berkshire Street,1957
1958,2015/06/23:05:54:03,finished,"    Jonesboro, GA 30236",1958
1959,2015/11/17:05:48:54,finished,    44 Winchester St.,1959
1960,2016/03/25:01:33:03,finished,"    Fort Lauderdale, FL 33308",1960
1961,2016/04/15:03:44:32,finished,    572 Jennings Street,1961
1962,2016/01/31:07:11:31,finished,"    Elizabethton, TN 37643",1962
1963,2015/04/02:01:47:52,finished,    116 Brewery Street,1963
1964,2016/02/20:07:30:36,finished,"    La Crosse, WI 54601",1964
1965,2015/11/19:02:22:10,finished,    326 Arlington Street,1965
1966,2016/05/29:09:43:06,finished,"    West Haven, CT 06516",1966
1967,2016/02/03:06:29:61,finished,    67 Orchard Rd.,1967
1968,2016/03/12:09:55:51,finished,"    Chicopee, MA 01020",1968
1969,2015/11/21:10:25:41,finished,    9898 Crescent Rd.,1969
1970,2015/10/08:10:54:60,finished,"    Bay Shore, NY 11706",1970
1971,2016/02/26:07:37:54,finished,    12 NE. 53rd St.,1971
1972,2015/10/29:02:56:31,finished,"    Brandon, FL 33510",1972
1973,2016/05/02:10:12:18,finished,    73 Bridgeton Road,1973
1974,2016/04/21:01:55:04,finished,"    Eden Prairie, MN 55347",1974
1975,2016/03/10:02:29:11,finished,    7 Cedarwood St.,1975
1976,2016/03/26:09:32:08,finished,"    Fremont, OH 43420",1976
1977,2015/10/07:05:54:13,finished,    16 Ketch Harbour St.,1977
1978,2015/04/14:10:01:12,finished,"    Alexandria, VA 22304",1978
1979,2015/02/05:12:09:44,finished,    11 Pine St.,1979
1980,2015/03/13:02:53:47,finished,"    Saint Petersburg, FL 33702",1980
1981,2016/05/01:02:18:06,finished,    9563 Chestnut Rd.,1981
1982,2016/05/04:06:23:28,finished,"    Little Rock, AR 72209",1982
1983,2016/03/20:07:14:31,finished,    489 Border Lane,1983
1984,2015/11/29:05:47:04,finished,"    Sidney, OH 45365",1984
1985,2015/09/28:06:24:16,finished,    7290 Blackburn Street,1985
1986,2015/10/23:04:26:48,finished,"    Beloit, WI 53511",1986
1987,2015/12/17:02:57:17,finished,    7695 3rd Dr.,1987
1988,2015/06/04:08:06:29,finished,"    Sewell, NJ 08080",1988
1989,2016/02/09:02:01:28,finished,    8315 Gulf Dr.,1989
1990,2015/04/28:02:10:10,finished,"    Taunton, MA 02780",1990
1991,2016/04/28:11:16:48,finished,    578 Cardinal Drive,1991
1992,2015/08/21:09:15:36,finished,"    Ambler, PA 19002",1992
1993,2015/08/18:06:15:58,finished,    3 Hill Field Ave.,1993
1994,2015/12/16:01:59:36,finished,"    Eastpointe, MI 48021",1994
1995,2016/02/22:10:19:61,finished,    699 Gregory Dr.,1995
1996,2016/04/08:07:51:41,finished,"    Logansport, IN 46947",1996
1997,2016/03/08:04:47:50,finished,    8082 River Ave.,1997
1998,2015/07/23:06:20:53,finished,"    Lawrence, MA 01841",1998
1999,2015/04/28:02:06:12,finished,    9178 Ridge Street,1999
2000,2015/11/25:05:16:45,finished,"    Baldwin, NY 11510",2000
2001,2015/05/27:05:58:38,finished,    96 South Bohemia St.,2001
2002,2016/04/17:10:37:58,finished,"    Bemidji, MN 56601",2002
2003,2015/02/15:10:06:21,finished,    256 10th Rd.,2003
2004,2016/01/14:09:31:55,finished,"    Allentown, PA 18102",2004
2005,2015/07/06:08:39:35,finished,    855 N. Spruce St.,2005
2006,2016/04/06:10:34:19,finished,"    Sylvania, OH 43560",2006
2007,2015/03/06:04:49:21,finished,    86 Poor House Rd.,2007
2008,2016/04/07:08:23:08,finished,"    Detroit, MI 48205",2008
2009,2015/11/02:01:56:07,finished,    398 Rockland Dr.,2009
2010,2015/03/25:04:40:15,finished,"    Bensalem, PA 19020",2010
2011,2015/12/11:12:01:37,finished,    7034 Fairview Ave.,2011
2012,2016/01/04:11:07:40,finished,"    Corpus Christi, TX 78419",2012
2013,2016/04/11:03:47:45,finished,    9277 Yukon St.,2013
2014,2015/07/11:08:13:02,finished,"    Alliance, OH 44602",2014
2015,2015/04/04:11:16:18,finished,    48 Jones St.,2015
2016,2015/10/15:11:02:24,finished,"    Manchester, NH 03103",2016
2017,2016/04/17:07:01:36,finished,    2 Clark Dr.,2017
2018,2015/08/03:12:46:23,finished,"    Adrian, MI 49222",2018
2019,2016/04/16:03:31:48,finished,    50 Lafayette Drive,2019
2020,2015/11/01:06:02:48,finished,"    Beckley, WV 25802",2020
2021,2015/09/10:11:15:42,finished,    7 Homewood Lane,2021
2022,2016/01/25:07:28:28,finished,"    Fernandina Beach, FL 32035",2022
2023,2016/01/07:04:54:26,finished,    70 Central St.,2023
2024,2016/01/30:12:54:18,finished,"    Rego Park, NY 11375",2024
2025,2016/04/02:01:36:53,finished,    15 E. Newbridge Road,2025
2026,2015/02/02:09:13:36,finished,"    Olney, MD 20833",2026
2027,2016/02/13:03:39:22,finished,    797 Glendale Lane,2027
2028,2016/01/21:06:10:31,finished,"    South Portland, ME 04107",2028
2029,2016/01/19:04:20:47,finished,    78 Wentworth St.,2029
2030,2016/01/31:10:59:05,finished,"    Lexington, NC 27293",2030
2031,2015/11/04:06:28:13,finished,    858 East Proctor St.,2031
2032,2015/07/26:09:03:30,finished,"    Summerville, SC 29484",2032
2033,2015/04/26:02:09:35,finished,    369 Lookout St.,2033
2034,2016/05/02:04:57:38,finished,"    Miami Gardens, FL 33057",2034
2035,2015/08/07:11:41:27,finished,    9103 North Gregory Street,2035
2036,2015/12/02:07:45:10,finished,"    Emporia, KS 66802",2036
2037,2015/02/19:05:41:33,finished,    31 Broad Dr.,2037
2038,2015/11/01:04:35:48,finished,"    Stone Mountain, GA 30084",2038
2039,2015/12/27:01:30:24,finished,    487 NW. Bradford Lane,2039
2040,2015/08/15:05:55:29,finished,"    Rochester, NY 14607",2040
2041,2016/03/09:04:50:25,finished,    967 N. South Drive,2041
2042,2016/04/04:09:32:30,finished,"    Anoka, MN 55304",2042
2043,2015/08/01:05:59:36,finished,    25 Walnutwood Street,2043
2044,2015/08/13:10:27:33,finished,"    Monroe, NY 10951",2044
2045,2015/07/09:06:56:59,finished,    524 West Somerset St.,2045
2046,2016/01/17:05:59:34,finished,"    Soddy Daisy, TN 37380",2046
2047,2015/08/12:08:00:07,finished,    385 Park St.,2047
2048,2015/02/14:06:53:04,finished,"    Snohomish, WA 98291",2048
2049,2015/02/25:03:05:05,finished,    8239 Hilltop Dr.,2049
2050,2016/01/13:03:18:03,finished,"    San Pablo, CA 94807",2050
2051,2016/02/02:10:48:25,finished,    275 Jackson St.,2051
2052,2015/12/04:07:07:09,finished,"    Bemidji, MN 56602",2052
2053,2015/08/18:05:48:54,finished,    347 Cooper St.,2053
2054,2016/03/30:07:57:18,finished,"    Lithonia, GA 30039",2054
2055,2015/11/14:09:29:53,finished,    3 Valley Drive,2055
2056,2015/08/23:11:32:56,finished,"    Reynoldsburg, OH 43069",2056
2057,2015/08/09:08:33:17,finished,    76 Airport Street,2057
2058,2016/04/28:03:29:06,finished,"    Howard Beach, NY 11415",2058
2059,2016/04/27:02:06:27,finished,    8646 Beach Dr.,2059
2060,2016/04/15:11:29:20,finished,"    Port Washington, NY 11051",2060
2061,2015/02/28:07:49:34,finished,    38 Riverside Dr.,2061
2062,2016/04/05:09:24:42,finished,"    Marietta, GA 30009",2062
2063,2015/09/09:11:55:49,finished,    60 Princess St.,2063
2064,2016/03/01:10:23:51,finished,"    Richardson, TX 75081",2064
2065,2015/07/02:01:25:34,finished,    74 S. Carriage St.,2065
2066,2015/09/21:06:48:02,finished,"    Appleton, WI 54912",2066
2067,2015/10/20:01:09:47,finished,    7695 Longbranch Road,2067
2068,2016/03/23:03:51:60,finished,"    Brandon, FL 33511",2068
2069,2015/10/22:08:29:59,finished,    793 Arcadia Rd.,2069
2070,2015/03/15:08:52:35,finished,"    Nazareth, PA 18065",2070
2071,2015/10/29:07:39:55,finished,    11 Wakehurst St.,2071
2072,2016/05/28:07:29:52,finished,"    Homestead, FL 33031",2072
2073,2015/04/19:06:07:06,finished,    622 Rockledge Road,2073
2074,2015/08/07:09:42:15,finished,"    Venice, FL 34294",2074
2075,2016/02/08:01:43:51,finished,    9673 Harvard Dr.,2075
2076,2016/04/13:12:41:30,finished,"    Encino, CA 91317",2076
2077,2016/05/30:10:15:27,finished,    37 Fordham Street,2077
2078,2015/06/24:11:21:48,finished,"    Hobart, IN 46343",2078
2079,2015/10/28:02:58:39,finished,    6 Brandywine Street,2079
2080,2015/08/21:01:41:54,finished,"    Barberton, OH 44204",2080
2081,2015/05/21:08:28:40,finished,    11 Beaver Ridge Rd.,2081
2082,2015/09/19:11:33:26,finished,"    Bemidji, MN 56602",2082
2083,2016/01/20:03:00:12,finished,    31 North Big Rock Cove Lane,2083
2084,2016/05/12:07:42:37,finished,"    Ormond Beach, FL 32175",2084
2085,2015/12/29:02:34:10,finished,    153 Creek Court,2085
2086,2015/08/27:02:32:47,finished,"    Windsor, CT 06096",2086
2087,2016/02/11:07:26:31,finished,    7 W. Shipley Street,2087
2088,2015/12/13:10:15:04,finished,"    Oxford, MS 38656",2088
2089,2016/02/25:04:55:27,finished,    7 Roberts Street,2089
2090,2016/04/15:09:46:42,finished,"    Savannah, GA 31405",2090
2091,2016/04/25:05:32:45,finished,    7354 Cedar Swamp St.,2091
2092,2015/12/26:10:26:34,finished,"    Homestead, FL 33031",2092
2093,2016/01/12:03:12:54,finished,    974 Marlborough Road,2093
2094,2016/03/17:03:44:20,finished,"    Saugus, MA 01907",2094
2095,2015/10/14:10:58:45,finished,    550 West Tower Ave.,2095
2096,2015/11/16:07:43:31,finished,"    Fayetteville, NC 28304",2096
2097,2015/12/08:12:24:52,finished,    8823 Gates Dr.,2097
2098,2015/08/18:08:30:46,finished,"    Hollywood, FL 33021",2098
2099,2015/09/30:06:29:27,finished,    43 Marshall St.,2099
2100,2015/07/25:12:10:18,finished,"    Winchester, VA 22602",2100
2101,2016/02/06:01:12:17,finished,    21 Summer Dr.,2101
2102,2015/02/13:07:09:20,finished,"    Odenton, MD 21114",2102
2103,2015/03/10:01:27:16,finished,    958 North Forest St.,2103
2104,2015/09/17:12:52:34,finished,"    Bay City, MI 48707",2104
2105,2016/01/07:12:43:48,finished,    133 NE. Pulaski Lane,2105
2106,2015/03/25:06:43:28,finished,"    Louisville, KY 40208",2106
2107,2015/09/20:08:09:58,finished,    7914 Ryan St.,2107
2108,2015/06/23:05:54:03,finished,"    Lakeville, MN 55045",2108
2109,2015/11/17:05:48:54,finished,    9424 Glenholme Drive,2109
2110,2016/03/25:01:33:03,finished,"    Carpentersville, IL 60111",2110
2111,2016/04/15:03:44:32,finished,    2 Augusta Lane,2111
2112,2016/01/31:07:11:31,finished,"    Fort Lauderdale, FL 33309",2112
2113,2015/04/02:01:47:52,finished,    312 Jefferson St.,2113
